Date,Year,Month,WeekOfYear,DayOfWeek,DayOfYear,Hour,Data Entity,Severity,Latitude,Longitude ,Intersection Id
2021-02-14,2021,2,6,6,45,13,DTB,2.0,7.0906939,-73.1127984,542
2021-02-15,2021,2,7,0,46,11,DTB,4.0,7.1322662,-73.1243544,486
2021-02-15,2021,2,7,0,46,11,DTB,4.0,7.1184242,-73.1284784,216
2021-02-15,2021,2,7,0,46,18,DTB,4.0,7.119903,-73.1254519,250
2021-02-15,2021,2,7,0,46,18,DTB,4.0,7.122761,-73.128733,2
2021-02-15,2021,2,7,0,46,15,DTB,4.0,7.1369713,-73.1296244,159
2021-02-15,2021,2,7,0,46,11,DTB,4.0,7.1128288,-73.1215922,91
2021-02-16,2021,2,7,1,47,9,DTB,4.0,7.1371584,-73.1320633,438
2021-02-16,2021,2,7,1,47,22,DTB,2.0,7.1025218,-73.1308712,376
2021-02-16,2021,2,7,1,47,12,DTB,2.0,7.1235309,-73.1185918,701
2021-02-16,2021,2,7,1,47,18,DTB,4.0,7.0842028,-73.1521033,116
2021-02-16,2021,2,7,1,47,19,DTB,2.0,7.1229844,-73.1255556,605
2021-02-17,2021,2,7,2,48,9,DTB,2.0,7.1274549,-73.1191323,1
2021-02-17,2021,2,7,2,48,21,DTB,5.0,7.1311886,-73.1127775,86
2021-02-17,2021,2,7,2,48,23,DTB,2.0,7.1192276,-73.1091376,533
2021-02-17,2021,2,7,2,48,11,DTB,2.0,7.0872401,-73.1214281,283
2021-02-17,2021,2,7,2,48,12,DTB,4.0,7.1196816,-73.1186499,257
2021-02-17,2021,2,7,2,48,15,DTB,4.0,7.138602,-73.1325746,112
2021-02-17,2021,2,7,2,48,9,DTB,4.0,7.1152522,-73.1209633,342
2021-02-18,2021,2,7,3,49,6,DTB,4.0,7.0973,-73.10308,102
2021-02-18,2021,2,7,3,49,19,DTB,2.0,7.119349,-73.1227416,0
2021-02-18,2021,2,7,3,49,14,DTB,4.0,7.1252966,-73.1281389,1115
2021-02-18,2021,2,7,3,49,14,DTB,2.0,7.1180997,-73.1142601,369
2021-02-18,2021,2,7,3,49,11,DTB,4.0,7.1256551,-73.1228505,949
2021-02-19,2021,2,7,4,50,17,DTB,4.0,7.1218375,-73.1119397,194
2021-02-19,2021,2,7,4,50,16,DTB,2.0,7.1244292,-73.1167397,406
2021-02-19,2021,2,7,4,50,16,DTB,2.0,7.1336017,-73.1272476,174
2021-02-19,2021,2,7,4,50,11,DTB,2.0,7.0919408,-73.1145755,53
2021-02-20,2021,2,7,5,51,20,DTB,2.0,7.125703,-73.134137,1481
2021-02-20,2021,2,7,5,51,17,DTB,4.0,7.1351848,-73.1300569,92
2021-02-20,2021,2,7,5,51,22,DTB,2.0,7.1195663,-73.1287931,204
2021-02-20,2021,2,7,5,51,21,DTB,2.0,7.1370789,-73.1244241,583
2021-02-20,2021,2,7,5,51,23,DTB,2.0,7.1188197,-73.1156166,106
2021-02-20,2021,2,7,5,51,22,DTB,4.0,7.1038185,-73.1256474,293
2021-02-20,2021,2,7,5,51,11,DTB,4.0,7.1188233,-73.1212062,122
2021-02-20,2021,2,7,5,51,19,DTB,2.0,7.1137071,-73.1271347,61
2021-02-20,2021,2,7,5,51,18,DTB,4.0,7.11674,-73.11534,60
2021-02-20,2021,2,7,5,51,18,DTB,5.0,7.1551899,-73.135064,42
2021-02-21,2021,2,7,6,52,15,DTB,4.0,7.1203357,-73.1217863,330
2021-02-21,2021,2,7,6,52,19,DTB,4.0,7.1152296,-73.1275217,368
2021-02-21,2021,2,7,6,52,2,DTB,4.0,7.1029624,-73.1239798,412
2021-02-21,2021,2,7,6,52,6,DTB,4.0,7.1134691,-73.1216651,44
2021-02-21,2021,2,7,6,52,6,DTB,2.0,7.122761,-73.128733,2
2021-02-22,2021,2,8,0,53,0,DTB,2.0,7.113306,-73.1236018,13
2021-02-22,2021,2,8,0,53,15,DTB,4.0,7.1229844,-73.1255556,605
2021-02-22,2021,2,8,0,53,8,DTB,4.0,7.1092903,-73.1122981,71
2021-02-22,2021,2,8,0,53,8,DTB,2.0,7.1184837,-73.1292613,570
2021-02-22,2021,2,8,0,53,6,DTB,2.0,7.1027504,-73.167249,14
2021-02-23,2021,2,8,1,54,21,DTB,2.0,7.0869828,-73.1169701,275
2021-02-23,2021,2,8,1,54,21,DTB,4.0,7.0902117,-73.1381623,373
2021-02-23,2021,2,8,1,54,19,DTB,4.0,7.11674,-73.11534,60
2021-02-23,2021,2,8,1,54,9,DTB,2.0,7.1169936,-73.1087774,64
2021-02-23,2021,2,8,1,54,12,DTB,4.0,7.1353162,-73.1292905,48
2021-02-23,2021,2,8,1,54,8,DTB,2.0,7.1242864,-73.1107873,183
2021-02-23,2021,2,8,1,54,14,DTB,2.0,7.116273,-73.1189184,298
2021-02-24,2021,2,8,2,55,6,DTB,4.0,7.11502,-73.12187,342
2021-02-24,2021,2,8,2,55,16,DTB,2.0,7.1222228,-73.1272864,105
2021-02-24,2021,2,8,2,55,16,DTB,2.0,7.11674,-73.11534,60
2021-02-25,2021,2,8,3,56,18,DTB,4.0,7.1156299,-73.1246067,195
2021-02-25,2021,2,8,3,56,15,DTB,4.0,7.087343,-73.129595,103
2021-02-25,2021,2,8,3,56,13,DTB,4.0,7.1254088,-73.1126499,184
2021-02-26,2021,2,8,4,57,18,DTB,4.0,7.089364,-73.1324768,9
2021-02-26,2021,2,8,4,57,15,DTB,4.0,7.131383,-73.1198239,932
2021-02-26,2021,2,8,4,57,11,DTB,2.0,7.1283263,-73.1100633,871
2021-02-26,2021,2,8,4,57,15,DTB,4.0,7.1174107,-73.1280109,52
2021-02-26,2021,2,8,4,57,8,DTB,4.0,7.087343,-73.129595,103
2021-02-26,2021,2,8,4,57,11,DTB,2.0,7.117685,-73.1315864,220
2021-02-27,2021,2,8,5,58,15,DTB,2.0,7.1219956,-73.1197926,31
2021-02-27,2021,2,8,5,58,15,DTB,4.0,7.1180879,-73.1255844,316
2021-02-27,2021,2,8,5,58,12,DTB,4.0,7.1247765,-73.1178982,234
2021-02-27,2021,2,8,5,58,11,DTB,4.0,7.1341788,-73.1293386,40
2021-02-27,2021,2,8,5,58,10,DTB,4.0,7.0920737,-73.1162773,692
2021-02-28,2021,2,8,6,59,14,DTB,4.0,7.1048082,-73.1398567,228
2021-03-01,2021,3,9,0,60,10,DTB,2.0,7.119349,-73.1227416,0
2021-03-01,2021,3,9,0,60,19,DTB,2.0,7.1195099,-73.110041,156
2021-03-01,2021,3,9,0,60,18,DTB,2.0,7.0925273,-73.1079973,1199
2021-03-02,2021,3,9,1,61,9,DTB,2.0,7.1048459,-73.1145757,34
2021-03-02,2021,3,9,1,61,10,DTB,2.0,7.1102222,-73.1226433,741
2021-03-02,2021,3,9,1,61,13,DTB,4.0,7.1092903,-73.1122981,71
2021-03-02,2021,3,9,1,61,18,DTB,4.0,7.1282921,-73.121816,1128
2021-03-03,2021,3,9,2,62,6,DTB,4.0,7.1155987,-73.1222493,326
2021-03-03,2021,3,9,2,62,7,DTB,2.0,7.1043725,-73.1298559,860
2021-03-03,2021,3,9,2,62,16,DTB,4.0,7.1175186,-73.1253708,255
2021-03-03,2021,3,9,2,62,18,DTB,4.0,7.0870751,-73.1170666,275
2021-03-03,2021,3,9,2,62,18,DTB,4.0,7.122761,-73.128733,2
2021-03-03,2021,3,9,2,62,19,DTB,2.0,7.0968056,-73.1149263,441
2021-03-03,2021,3,9,2,62,12,DTB,2.0,7.10579,-73.138852,446
2021-03-03,2021,3,9,2,62,19,DTB,4.0,7.122761,-73.128733,2
2021-03-03,2021,3,9,2,62,21,DTB,2.0,7.1268397,-73.1141659,631
2021-03-04,2021,3,9,3,63,8,DTB,4.0,7.1128288,-73.1215922,91
2021-03-04,2021,3,9,3,63,7,DTB,2.0,7.1134691,-73.1216651,44
2021-03-04,2021,3,9,3,63,10,DTB,2.0,7.0919408,-73.1145755,53
2021-03-04,2021,3,9,3,63,10,DTB,2.0,7.1178886,-73.1172572,26
2021-03-04,2021,3,9,3,63,21,DTB,4.0,7.120794,-73.118223,540
2021-03-04,2021,3,9,3,63,18,DTB,2.0,7.11674,-73.11534,60
2021-03-05,2021,3,9,4,64,7,DTB,2.0,7.1353208,-73.1275854,524
2021-03-05,2021,3,9,4,64,12,DTB,2.0,7.1024623,-73.1077033,23
2021-03-05,2021,3,9,4,64,20,DTB,2.0,7.1365326,-73.123399,424
2021-03-05,2021,3,9,4,64,21,DTB,2.0,7.1047338,-73.1101507,131
2021-03-05,2021,3,9,4,64,0,DTB,4.0,7.0979809,-73.1263263,643
2021-03-06,2021,3,9,5,65,9,DTB,4.0,7.122761,-73.128733,2
2021-03-06,2021,3,9,5,65,15,DTB,2.0,7.1180879,-73.1255844,316
2021-03-06,2021,3,9,5,65,13,DTB,4.0,7.122761,-73.128733,2
2021-03-06,2021,3,9,5,65,7,DTB,2.0,7.1355277,-73.128478,48
2021-03-06,2021,3,9,5,65,9,DTB,2.0,7.1261919,-73.1284382,176
2021-03-06,2021,3,9,5,65,11,DTB,2.0,7.122761,-73.128733,2
2021-03-06,2021,3,9,5,65,15,DTB,2.0,7.1117351,-73.1140048,47
2021-03-06,2021,3,9,5,65,23,DTB,4.0,7.0883889,-73.1297288,87
2021-03-07,2021,3,9,6,66,12,DTB,4.0,7.1321967,-73.1198415,347
2021-03-07,2021,3,9,6,66,14,DTB,2.0,7.119349,-73.1227416,0
2021-03-07,2021,3,9,6,66,17,DTB,2.0,7.1373817,-73.1319414,438
2021-03-07,2021,3,9,6,66,18,DTB,2.0,7.119349,-73.1227416,0
2021-03-07,2021,3,9,6,66,19,DTB,2.0,7.0999746,-73.1164624,1407
2021-03-07,2021,3,9,6,66,22,DTB,4.0,7.119349,-73.1227416,0
2021-03-07,2021,3,9,6,66,16,DTB,2.0,7.1316677,-73.1224857,575
2021-03-08,2021,3,10,0,67,15,DTB,4.0,7.119349,-73.1227416,0
2021-03-08,2021,3,10,0,67,8,DTB,4.0,7.1146361,-73.1148289,130
2021-03-08,2021,3,10,0,67,13,DTB,4.0,7.1326269,-73.1176349,85
2021-03-08,2021,3,10,0,67,5,DTB,2.0,7.1120669,-73.1209617,37
2021-03-08,2021,3,10,0,67,6,DTB,4.0,7.113138,-73.129883,238
2021-03-08,2021,3,10,0,67,1,DTB,2.0,7.1250516,-73.1253906,455
2021-03-08,2021,3,10,0,67,19,DTB,2.0,7.122761,-73.128733,2
2021-03-09,2021,3,10,1,68,10,DTB,4.0,7.122761,-73.128733,2
2021-03-09,2021,3,10,1,68,14,DTB,4.0,7.1263233,-73.1275391,84
2021-03-09,2021,3,10,1,68,13,DTB,4.0,7.1050558,-73.1166846,142
2021-03-09,2021,3,10,1,68,7,DTB,2.0,7.1014925,-73.1063895,301
2021-03-09,2021,3,10,1,68,18,DTB,2.0,7.1249509,-73.1218966,6
2021-03-09,2021,3,10,1,68,17,DTB,4.0,7.0854142,-73.115419,98
2021-03-09,2021,3,10,1,68,18,DTB,2.0,7.1079486,-73.1095956,196
2021-03-09,2021,3,10,1,68,20,DTB,2.0,7.1134691,-73.1216651,44
2021-03-09,2021,3,10,1,68,8,DTB,4.0,7.1019975,-73.1126821,1320
2021-03-09,2021,3,10,1,68,7,DTB,2.0,7.0845415,-73.1219053,78
2021-03-09,2021,3,10,1,68,9,DTB,2.0,7.107093,-73.1149,10
2021-03-09,2021,3,10,1,68,15,DTB,4.0,7.1409989,-73.133307,36
2021-03-10,2021,3,10,2,69,13,DTB,4.0,7.133076,-73.1201141,545
2021-03-10,2021,3,10,2,69,0,DTB,2.0,7.0919408,-73.1145755,53
2021-03-10,2021,3,10,2,69,1,DTB,2.0,7.0871341,-73.1097747,202
2021-03-10,2021,3,10,2,69,5,DTB,2.0,7.0919408,-73.1145755,53
2021-03-10,2021,3,10,2,69,9,DTB,2.0,7.1240823,-73.1297082,609
2021-03-10,2021,3,10,2,69,10,DTB,2.0,7.1089841,-73.1141976,28
2021-03-11,2021,3,10,3,70,11,DTB,4.0,7.119349,-73.1227416,0
2021-03-11,2021,3,10,3,70,17,DTB,4.0,7.0868004,-73.1093949,596
2021-03-11,2021,3,10,3,70,17,DTB,2.0,7.119349,-73.1227416,0
2021-03-11,2021,3,10,3,70,18,DTB,4.0,7.1070654,-73.1196059,188
2021-03-11,2021,3,10,3,70,16,DTB,4.0,7.0896513,-73.1100987,66
2021-03-11,2021,3,10,3,70,13,DTB,4.0,7.1205976,-73.1162204,203
2021-03-11,2021,3,10,3,70,12,DTB,4.0,7.116273,-73.1189184,298
2021-03-11,2021,3,10,3,70,12,DTB,2.0,7.1156299,-73.1246067,195
2021-03-11,2021,3,10,3,70,10,DTB,4.0,7.119349,-73.1227416,0
2021-03-11,2021,3,10,3,70,7,DTB,2.0,7.1064597,-73.1209211,273
2021-03-11,2021,3,10,3,70,7,DTB,4.0,7.1285489,-73.1136848,535
2021-03-12,2021,3,10,4,71,22,DTB,2.0,7.119349,-73.1227416,0
2021-03-12,2021,3,10,4,71,19,DTB,4.0,7.1390969,-73.1327869,112
2021-03-12,2021,3,10,4,71,18,DTB,2.0,7.1244189,-73.1101105,697
2021-03-12,2021,3,10,4,71,14,DTB,4.0,7.1033838,-73.1295049,676
2021-03-12,2021,3,10,4,71,15,DTB,4.0,7.1287471,-73.1560368,35
2021-03-12,2021,3,10,4,71,13,DTB,2.0,7.11031,-73.12072,77
2021-03-12,2021,3,10,4,71,13,DTB,4.0,7.119349,-73.1227416,0
2021-03-12,2021,3,10,4,71,8,DTB,2.0,7.122761,-73.128733,2
2021-03-12,2021,3,10,4,71,19,DTB,4.0,7.1045495,-73.1119536,946
2021-03-12,2021,3,10,4,71,11,DTB,4.0,7.1152285,-73.122992,168
2021-03-13,2021,3,10,5,72,15,DTB,2.0,7.122748,-73.1113997,104
2021-03-13,2021,3,10,5,72,20,DTB,2.0,7.138602,-73.1325746,112
2021-03-13,2021,3,10,5,72,15,DTB,4.0,7.119349,-73.1227416,0
2021-03-13,2021,3,10,5,72,5,DTB,4.0,7.1027504,-73.167249,14
2021-03-13,2021,3,10,5,72,7,DTB,5.0,7.119349,-73.1227416,0
2021-03-13,2021,3,10,5,72,9,DTB,2.0,7.119349,-73.1227416,0
2021-03-13,2021,3,10,5,72,9,DTB,4.0,7.119349,-73.1227416,0
2021-03-13,2021,3,10,5,72,21,DTB,4.0,7.119349,-73.1227416,0
2021-03-13,2021,3,10,5,72,14,DTB,4.0,7.1302504,-73.1299698,229
2021-03-14,2021,3,10,6,73,10,DTB,4.0,7.1227572,-73.1115988,104
2021-03-14,2021,3,10,6,73,22,DTB,4.0,7.1168026,-73.1098748,479
2021-03-14,2021,3,10,6,73,2,DTB,4.0,7.087343,-73.129595,103
2021-03-14,2021,3,10,6,73,0,DTB,4.0,7.119349,-73.1227416,0
2021-03-14,2021,3,10,6,73,1,DTB,2.0,7.1145644,-73.1250262,32
2021-03-14,2021,3,10,6,73,19,DTB,2.0,7.1047338,-73.1101507,131
2021-03-14,2021,3,10,6,73,15,DTB,2.0,7.1024623,-73.1077033,23
2021-03-14,2021,3,10,6,73,13,DTB,4.0,7.12433,-73.12067,89
2021-03-15,2021,3,11,0,74,7,DTB,2.0,7.1283281,-73.1262051,333
2021-03-15,2021,3,11,0,74,13,DTB,4.0,7.1082648,-73.1199169,108
2021-03-15,2021,3,11,0,74,14,DTB,2.0,7.0788737,-73.1334462,703
2021-03-15,2021,3,11,0,74,15,DTB,2.0,7.1170588,-73.105491,694
2021-03-15,2021,3,11,0,74,14,DTB,4.0,7.08915,-73.1103119,175
2021-03-15,2021,3,11,0,74,14,DTB,2.0,7.1073449,-73.1234933,242
2021-03-15,2021,3,11,0,74,4,DTB,2.0,7.117685,-73.1315864,220
2021-03-16,2021,3,11,1,75,19,DTB,2.0,7.1298234,-73.1187185,531
2021-03-16,2021,3,11,1,75,18,DTB,4.0,7.1092903,-73.1122981,71
2021-03-16,2021,3,11,1,75,22,DTB,2.0,7.1076372,-73.1191935,564
2021-03-16,2021,3,11,1,75,18,DTB,4.0,7.1047338,-73.1101507,131
2021-03-16,2021,3,11,1,75,12,DTB,2.0,7.1162804,-73.1002579,263
2021-03-16,2021,3,11,1,75,12,DTB,2.0,7.1341788,-73.1293386,40
2021-03-16,2021,3,11,1,75,7,DTB,4.0,7.1218891,-73.12803,608
2021-03-16,2021,3,11,1,75,4,DTB,4.0,7.1145644,-73.1250262,32
2021-03-16,2021,3,11,1,75,17,DTB,4.0,7.1131379,-73.1104069,54
2021-03-16,2021,3,11,1,75,6,DTB,2.0,7.1166845,-73.1192173,120
2021-03-17,2021,3,11,2,76,13,DTB,4.0,7.106591,-73.1145961,182
2021-03-17,2021,3,11,2,76,6,DTB,2.0,7.0835669,-73.1201733,729
2021-03-17,2021,3,11,2,76,1,DTB,2.0,7.1228928,-73.1202171,80
2021-03-17,2021,3,11,2,76,23,DTB,2.0,7.119349,-73.1227416,0
2021-03-17,2021,3,11,2,76,17,DTB,4.0,7.1027504,-73.167249,14
2021-03-17,2021,3,11,2,76,17,DTB,4.0,7.0878969,-73.1238961,393
2021-03-17,2021,3,11,2,76,23,DTB,2.0,7.1160866,-73.1310274,153
2021-03-18,2021,3,11,3,77,19,DTB,5.0,7.1177782,-73.1264014,97
2021-03-18,2021,3,11,3,77,11,DTB,2.0,7.1376381,-73.1262662,114
2021-03-18,2021,3,11,3,77,16,DTB,2.0,7.119349,-73.1227416,0
2021-03-18,2021,3,11,3,77,8,DTB,2.0,7.117685,-73.1315864,220
2021-03-18,2021,3,11,3,77,5,DTB,5.0,7.1083684,-73.1299196,8
2021-03-18,2021,3,11,3,77,10,DTB,2.0,7.127253,-73.1224623,422
2021-03-18,2021,3,11,3,77,16,DTB,4.0,7.119349,-73.1227416,0
2021-03-18,2021,3,11,3,77,23,DTB,2.0,7.1255684,-73.1308082,992
2021-03-18,2021,3,11,3,77,17,DTB,4.0,7.1399321,-73.132314,801
2021-03-18,2021,3,11,3,77,16,DTB,4.0,7.119349,-73.1227416,0
2021-03-19,2021,3,11,4,78,13,DTB,4.0,7.119349,-73.1227416,0
2021-03-19,2021,3,11,4,78,13,DTB,4.0,7.1027652,-73.1012718,355
2021-03-19,2021,3,11,4,78,19,DTB,4.0,7.1044326,-73.1182426,165
2021-03-19,2021,3,11,4,78,14,DTB,2.0,7.0995131,-73.1286029,345
2021-03-19,2021,3,11,4,78,16,DTB,4.0,7.1290655,-73.1298292,3
2021-03-19,2021,3,11,4,78,14,DTB,4.0,7.1218375,-73.1119397,194
2021-03-20,2021,3,11,5,79,15,DTB,2.0,7.1242867,-73.1288044,332
2021-03-20,2021,3,11,5,79,0,DTB,2.0,7.0818345,-73.1231996,154
2021-03-20,2021,3,11,5,79,23,DTB,2.0,7.121306,-73.1337736,760
2021-03-20,2021,3,11,5,79,22,DTB,4.0,7.1089841,-73.1141976,28
2021-03-20,2021,3,11,5,79,20,DTB,2.0,7.1093546,-73.112221,71
2021-03-20,2021,3,11,5,79,17,DTB,2.0,7.1040208,-73.1062565,129
2021-03-20,2021,3,11,5,79,16,DTB,4.0,7.1346633,-73.1202503,137
2021-03-20,2021,3,11,5,79,16,DTB,2.0,7.1287471,-73.1560368,35
2021-03-20,2021,3,11,5,79,19,DTB,4.0,7.1240564,-73.126899,480
2021-03-20,2021,3,11,5,79,15,DTB,2.0,7.0974523,-73.1288753,690
2021-03-20,2021,3,11,5,79,12,DTB,2.0,7.136919,-73.1252655,285
2021-03-20,2021,3,11,5,79,11,DTB,4.0,7.1076693,-73.1364925,4
2021-03-20,2021,3,11,5,79,8,DTB,2.0,7.122761,-73.128733,2
2021-03-20,2021,3,11,5,79,7,DTB,2.0,7.122761,-73.128733,2
2021-03-20,2021,3,11,5,79,16,DTB,4.0,7.1324662,-73.1541962,51
2021-03-21,2021,3,11,6,80,10,DTB,2.0,7.1113865,-73.1175686,538
2021-03-21,2021,3,11,6,80,18,DTB,4.0,7.1266963,-73.1160391,157
2021-03-21,2021,3,11,6,80,18,DTB,4.0,7.0919408,-73.1145755,53
2021-03-21,2021,3,11,6,80,10,DTB,4.0,7.1208293,-73.1283874,118
2021-03-21,2021,3,11,6,80,12,DTB,2.0,7.119349,-73.1227416,0
2021-03-21,2021,3,11,6,80,1,DTB,2.0,7.119349,-73.1227416,0
2021-03-22,2021,3,12,0,81,23,DTB,4.0,7.1409989,-73.133307,36
2021-03-22,2021,3,12,0,81,17,DTB,4.0,7.0960442,-73.11947,308
2021-03-22,2021,3,12,0,81,14,DTB,4.0,7.1324662,-73.1541962,51
2021-03-22,2021,3,12,0,81,4,DTB,2.0,7.1180459,-73.1267625,97
2021-03-22,2021,3,12,0,81,7,DTB,2.0,7.1219956,-73.1197926,31
2021-03-22,2021,3,12,0,81,14,DTB,2.0,7.113138,-73.129883,238
2021-03-22,2021,3,12,0,81,15,DTB,2.0,7.119349,-73.1227416,0
2021-03-22,2021,3,12,0,81,12,DTB,2.0,7.1347249,-73.1292082,471
2021-03-23,2021,3,12,1,82,6,DTB,4.0,7.1037609,-73.1688139,1146
2021-03-23,2021,3,12,1,82,15,DTB,4.0,7.1145012,-73.127362,61
2021-03-23,2021,3,12,1,82,21,DTB,2.0,7.1051046,-73.1138571,34
2021-03-23,2021,3,12,1,82,18,DTB,4.0,7.1034035,-73.111644,771
2021-03-23,2021,3,12,1,82,15,DTB,4.0,7.1211974,-73.1193572,50
2021-03-23,2021,3,12,1,82,6,DTB,2.0,7.1401363,-73.1267604,1103
2021-03-24,2021,3,12,2,83,17,DTB,2.0,7.1776342,-73.1335068,21
2021-03-24,2021,3,12,2,83,16,DTB,2.0,7.1000728,-73.1129628,582
2021-03-24,2021,3,12,2,83,19,DTB,4.0,7.1000728,-73.1129628,582
2021-03-24,2021,3,12,2,83,16,DTB,4.0,7.119349,-73.1227416,0
2021-03-24,2021,3,12,2,83,11,DTB,2.0,7.1242864,-73.1107873,183
2021-03-24,2021,3,12,2,83,6,DTB,2.0,7.0967753,-73.119901,201
2021-03-24,2021,3,12,2,83,21,DTB,4.0,7.122761,-73.128733,2
2021-03-25,2021,3,12,3,84,17,DTB,4.0,7.1324662,-73.1541962,51
2021-03-25,2021,3,12,3,84,18,DTB,4.0,7.1192276,-73.1091376,533
2021-03-25,2021,3,12,3,84,17,DTB,4.0,7.122761,-73.128733,2
2021-03-25,2021,3,12,3,84,15,DTB,4.0,7.119349,-73.1227416,0
2021-03-25,2021,3,12,3,84,11,DTB,2.0,7.1351848,-73.1300569,92
2021-03-25,2021,3,12,3,84,9,DTB,4.0,7.1133209,-73.1278765,323
2021-03-25,2021,3,12,3,84,6,DTB,2.0,7.119349,-73.1227416,0
2021-03-25,2021,3,12,3,84,20,DTB,2.0,7.1096436,-73.1159261,261
2021-03-26,2021,3,12,4,85,17,DTB,4.0,7.1155019,-73.1150574,145
2021-03-26,2021,3,12,4,85,17,DTB,4.0,7.1358038,-73.1311746,62
2021-03-26,2021,3,12,4,85,15,DTB,2.0,7.1150958,-73.128357,494
2021-03-26,2021,3,12,4,85,7,DTB,2.0,7.1124077,-73.1180951,468
2021-03-26,2021,3,12,4,85,13,DTB,2.0,7.1188341,-73.1114986,177
2021-03-26,2021,3,12,4,85,18,DTB,4.0,7.1278237,-73.1117839,17
2021-03-26,2021,3,12,4,85,16,DTB,4.0,7.1181375,-73.1179722,24
2021-03-26,2021,3,12,4,85,18,DTB,2.0,7.126984,-73.124175,389
2021-03-26,2021,3,12,4,85,18,DTB,2.0,7.1338764,-73.1246723,753
2021-03-26,2021,3,12,4,85,18,DTB,2.0,7.1178727,-73.1309144,904
2021-03-26,2021,3,12,4,85,16,DTB,4.0,7.1073936,-73.1171368,456
2021-03-27,2021,3,12,5,86,12,DTB,4.0,7.1187585,-73.1155253,106
2021-03-27,2021,3,12,5,86,9,DTB,4.0,7.0819831,-73.1154736,392
2021-03-27,2021,3,12,5,86,11,DTB,2.0,7.0915042,-73.1354701,948
2021-03-27,2021,3,12,5,86,16,DTB,4.0,7.0984696,-73.1194277,218
2021-03-27,2021,3,12,5,86,16,DTB,2.0,7.119349,-73.1227416,0
2021-03-27,2021,3,12,5,86,19,DTB,2.0,7.119349,-73.1227416,0
2021-03-27,2021,3,12,5,86,14,DTB,4.0,7.1341788,-73.1293386,40
2021-03-27,2021,3,12,5,86,11,DTB,4.0,7.120781,-73.1257983,207
2021-03-28,2021,3,12,6,87,8,DTB,4.0,7.108836,-73.1139487,28
2021-03-28,2021,3,12,6,87,9,DTB,2.0,7.0840589,-73.1194454,622
2021-03-28,2021,3,12,6,87,11,DTB,4.0,7.119349,-73.1227416,0
2021-03-29,2021,3,13,0,88,11,DTB,4.0,7.1203067,-73.1132305,55
2021-03-29,2021,3,13,0,88,10,DTB,4.0,7.1040208,-73.1062565,129
2021-03-29,2021,3,13,0,88,18,DTB,2.0,7.1051046,-73.1138571,34
2021-03-29,2021,3,13,0,88,8,DTB,4.0,7.1124315,-73.1162612,632
2021-03-29,2021,3,13,0,88,6,DTB,4.0,7.119349,-73.1227416,0
2021-03-29,2021,3,13,0,88,6,DTB,2.0,7.1351848,-73.1300569,92
2021-03-29,2021,3,13,0,88,14,DTB,4.0,7.1089155,-73.1181294,163
2021-03-29,2021,3,13,0,88,11,DTB,4.0,7.0913874,-73.1061238,124
2021-03-30,2021,3,13,1,89,19,DTB,2.0,7.119349,-73.1227416,0
2021-03-30,2021,3,13,1,89,15,DTB,2.0,7.0906551,-73.1067458,107
2021-03-30,2021,3,13,1,89,16,DTB,4.0,7.119349,-73.1227416,0
2021-03-30,2021,3,13,1,89,14,DTB,4.0,7.1203067,-73.1132305,55
2021-03-30,2021,3,13,1,89,13,DTB,4.0,7.1324662,-73.1541962,51
2021-03-30,2021,3,13,1,89,14,DTB,2.0,7.1027504,-73.167249,14
2021-03-30,2021,3,13,1,89,9,DTB,2.0,7.1090654,-73.1176776,163
2021-03-30,2021,3,13,1,89,8,DTB,4.0,7.0883327,-73.1085326,11
2021-03-30,2021,3,13,1,89,10,DTB,2.0,7.1326269,-73.1176349,85
2021-03-31,2021,3,13,2,90,11,DTB,2.0,7.1163775,-73.1248768,426
2021-03-31,2021,3,13,2,90,10,DTB,2.0,7.1177782,-73.1264014,97
2021-03-31,2021,3,13,2,90,19,DTB,2.0,7.122761,-73.128733,2
2021-03-31,2021,3,13,2,90,7,DTB,4.0,7.1095675,-73.1098424,110
2021-04-01,2021,4,13,3,91,13,DTB,4.0,7.1233919,-73.1119071,265
2021-04-01,2021,4,13,3,91,11,DTB,2.0,7.1256835,-73.125512,937
2021-04-01,2021,4,13,3,91,8,DTB,4.0,7.1040456,-73.1061282,129
2021-04-01,2021,4,13,3,91,19,DTB,2.0,7.1229429,-73.1171729,179
2021-04-01,2021,4,13,3,91,13,DTB,2.0,7.1185699,-73.1257446,316
2021-04-02,2021,4,13,4,92,8,DTB,4.0,7.1228175,-73.1290791,1296
2021-04-02,2021,4,13,4,92,9,DTB,4.0,7.1498477,-73.1338287,82
2021-04-02,2021,4,13,4,92,10,DTB,2.0,7.122761,-73.128733,2
2021-04-02,2021,4,13,4,92,14,DTB,4.0,7.119349,-73.1227416,0
2021-04-02,2021,4,13,4,92,16,DTB,2.0,7.117685,-73.1315864,220
2021-04-02,2021,4,13,4,92,17,DTB,4.0,7.1226644,-73.1209272,588
2021-04-02,2021,4,13,4,92,18,DTB,4.0,7.1278919,-73.1156801,157
2021-04-02,2021,4,13,4,92,14,DTB,4.0,7.122761,-73.128733,2
2021-04-03,2021,4,13,5,93,8,DTB,4.0,7.0984696,-73.1194277,218
2021-04-03,2021,4,13,5,93,8,DTB,2.0,7.11674,-73.11534,60
2021-04-03,2021,4,13,5,93,7,DTB,2.0,7.1324662,-73.1541962,51
